Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product description (product.metafields.custom.product_description),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
good-vibes-only-edition-1,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/LivingAreaMirror_goodvibes2_vertical.png?v=1693281131,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
good-vibes-only-edition-1,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/OfficeAreaMirror_goodvibes2_vertical.png?v=1693281131,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
good-vibes-only-edition-1,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_goodvibes2_vertical.png?v=1693281131,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
good-vibes-only-edition-1,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
good-vibes-only-edition-1,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
f-ck,F*CK,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_fuck.png?v=1693281054,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
f-ck,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_fuck.png?v=1693281054,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
f-ck,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_fuck.png?v=1693281054,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
f-ck,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_fuck.png?v=1693281054,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
f-ck,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
f-ck,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
family,Family,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_family.png?v=1693280981,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
family,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_family.png?v=1693280981,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
family,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_family.png?v=1693280981,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
family,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_family.png?v=1693280981,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
family,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
family,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
doctor,Doctor,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_doctor.png?v=1693280934,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
doctor,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_doctor.png?v=1693280934,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
doctor,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_doctor.png?v=1693280934,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
doctor,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_doctor.png?v=1693280934,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
doctor,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
doctor,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
consistency,Consistency,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_consistency.png?v=1693280886,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
consistency,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_consistency.png?v=1693280886,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
consistency,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_consistency.png?v=1693280886,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
consistency,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_consistency.png?v=1693280886,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
consistency,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
consistency,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
chef,Chef,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_chef.png?v=1693280825,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
chef,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_chef.png?v=1693280825,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
chef,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_chef.png?v=1693280825,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
chef,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_chef.png?v=1693280825,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
chef,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
chef,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
carpe-diem,Carpe Diem,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_carpediem.png?v=1693280769,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
carpe-diem,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_carpediem.png?v=1693280769,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
carpe-diem,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_carpediem.png?v=1693280769,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
carpe-diem,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_carpediem.png?v=1693280769,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
carpe-diem,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
carpe-diem,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
brother,Brother,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_bro.png?v=1693280725,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
brother,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_bro.png?v=1693280725,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
brother,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_bro.png?v=1693280725,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
brother,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_bro.png?v=1693280725,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
brother,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
brother,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
bitch-relax-edition-2,Bitch Relax Edition 1,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_bitchrelax.png?v=1693280642,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
bitch-relax-edition-2,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_bitchrelax.png?v=1693280642,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
bitch-relax-edition-2,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_bitchrelax.png?v=1693280642,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
bitch-relax-edition-2,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_bitchrelax.png?v=1693280642,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
bitch-relax-edition-2,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
bitch-relax-edition-2,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
bitch-relax-edition-1,Bitch Relax Edition 2,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/WhitebackgroundMirror_bitchrelax2_vertical.png?v=1693280533,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
bitch-relax-edition-1,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/LivingAreaMirror_bitchrelax2_vertical.png?v=1693280533,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
bitch-relax-edition-1,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/OfficeAreaMirror_bitchrelax2_vertical.png?v=1693280533,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
bitch-relax-edition-1,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_bitchrelax2_vertical.png?v=1693280533,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
bitch-relax-edition-1,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
bitch-relax-edition-1,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
beer,Beer,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_beer.png?v=1693280102,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
beer,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_beer.png?v=1693280102,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
beer,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_beer.png?v=1693280102,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
beer,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_beer.png?v=1693280102,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
beer,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
beer,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
